datetime,total_demand,temp,dew,humidity,precip,windspeed,solarradiation,hour
2024-02-06 11:00:00,260,4.3,-5.8,47.77,0.0,20.0,534,11
2024-02-06 12:00:00,331,5.6,-5.8,43.82,0.0,20.0,596,12
2024-02-06 13:00:00,312,7.0,-6.9,36.4,0.0,21.9,592,13
2024-02-06 14:00:00,343,7.1,-8.5,31.96,0.0,14.4,526,14
2024-02-06 15:00:00,447,7.7,-9.0,29.45,0.0,18.0,405,15
2024-02-06 16:00:00,673,7.1,-8.6,31.71,0.0,14.3,243,16
2024-02-06 17:00:00,1110,6.6,-8.1,34.17,0.0,15.8,21,17
2024-02-06 18:00:00,877,5.4,-7.0,40.18,0.0,12.1,0,18
2024-02-06 19:00:00,537,4.6,-6.5,44.48,0.0,10.5,0,19
2024-02-06 20:00:00,413,4.1,-9.0,38.12,0.0,4.8,0,20
2024-02-06 21:00:00,322,3.8,-8.8,39.38,0.0,4.8,0,21
2024-02-06 22:00:00,176,2.4,-8.2,45.41,0.0,6.7,0,22
2024-02-06 23:00:00,87,1.0,-7.2,54.26,0.0,10.6,0,23
2024-02-07 00:00:00,41,0.8,-6.4,58.85,0.0,9.0,0,0
2024-02-07 01:00:00,14,0.3,-6.8,58.78,0.0,10.5,0,1
2024-02-07 02:00:00,4,0.3,-6.3,61.13,0.0,7.1,0,2
2024-02-07 03:00:00,5,0.4,-5.9,62.41,0.0,9.0,0,3
2024-02-07 04:00:00,7,0.4,-6.3,60.85,0.0,5.5,0,4
2024-02-07 05:00:00,70,-0.1,-6.2,63.73,0.0,7.3,0,5
2024-02-07 06:00:00,216,-0.9,-5.9,69.11,0.0,5.5,0,6
2024-02-07 07:00:00,598,-0.9,-6.3,66.82,0.0,8.9,0,7
2024-02-07 08:00:00,1054,0.3,-5.7,63.92,0.0,7.5,77,8
2024-02-07 09:00:00,466,3.2,-5.0,54.88,0.0,7.4,202,9
2024-02-07 10:00:00,273,5.0,-5.0,48.4,0.0,7.1,423,10
2024-02-07 11:00:00,309,6.7,-5.1,42.71,0.0,7.7,532,11
2024-02-07 12:00:00,394,8.3,-6.2,35.27,0.0,7.5,593,12
2024-02-07 13:00:00,382,8.8,-5.2,36.82,0.0,4.8,578,13
2024-02-07 14:00:00,383,9.3,-5.8,34.02,0.0,4.8,520,14
2024-02-07 15:00:00,531,10.0,-5.7,32.58,0.0,7.6,401,15
2024-02-07 16:00:00,743,10.6,-5.2,32.62,0.0,6.9,241,16
2024-02-07 17:00:00,1204,9.4,-3.7,39.61,0.0,5.1,22,17
2024-02-07 18:00:00,937,8.6,-4.0,40.63,0.0,0.8,0,18
2024-02-07 19:00:00,628,7.0,-2.0,52.78,0.0,0.4,0,19
2024-02-07 20:00:00,434,5.8,-3.0,53.0,0.0,6.9,0,20
2024-02-07 21:00:00,394,5.1,-3.9,51.94,0.0,6.7,0,21
2024-02-07 22:00:00,244,4.0,-3.0,60.26,0.0,0.0,0,22
2024-02-07 23:00:00,109,3.4,-3.4,60.99,0.0,8.3,0,23
2024-02-08 00:00:00,48,3.5,-2.0,67.61,0.0,0.0,0,0
2024-02-08 01:00:00,12,3.4,-2.4,65.78,0.0,0.0,0,1
2024-02-08 02:00:00,9,2.4,-1.5,75.27,0.0,0.0,0,2
2024-02-08 03:00:00,5,1.3,-3.1,72.86,0.0,0.0,0,3
2024-02-08 04:00:00,6,1.4,-2.0,77.99,0.0,4.8,0,4
2024-02-08 05:00:00,57,1.8,-2.4,73.67,0.0,0.0,0,5
2024-02-08 06:00:00,202,1.5,-1.4,80.87,0.0,7.1,0,6
2024-02-08 07:00:00,508,2.0,-1.9,75.48,0.0,7.4,0,7
2024-02-08 08:00:00,1046,2.0,-1.9,75.68,0.0,7.3,117,8
2024-02-08 09:00:00,527,3.8,-0.2,75.24,0.0,12.2,189,9
2024-02-08 10:00:00,335,5.8,-0.8,62.6,0.0,8.7,343,10
2024-02-08 11:00:00,336,8.0,-0.2,55.94,0.0,14.6,539,11
2024-02-08 12:00:00,423,9.6,-1.4,46.36,0.0,14.4,581,12
2024-02-08 13:00:00,415,11.2,-1.9,40.01,0.0,14.5,307,13
2024-02-08 14:00:00,402,12.9,-1.9,35.96,0.0,13.1,386,14
2024-02-08 15:00:00,638,12.8,-1.9,36.02,0.0,13.0,328,15
2024-02-08 16:00:00,750,11.8,-0.9,41.48,0.0,13.0,118,16
2024-02-08 17:00:00,1181,11.2,-0.3,44.96,0.0,13.2,59,17
2024-02-08 18:00:00,890,9.9,-0.9,46.88,0.0,12.5,0,18
2024-02-08 19:00:00,664,8.7,-1.2,49.87,0.0,12.8,0,19
2024-02-08 20:00:00,450,8.6,-0.7,52.21,0.0,14.4,0,20
2024-02-08 21:00:00,369,7.1,0.5,62.86,0.0,12.8,0,21
2024-02-08 22:00:00,266,7.1,1.0,65.27,0.0,14.6,0,22
2024-02-08 23:00:00,124,7.1,1.0,65.08,0.0,16.2,0,23
2024-02-09 00:00:00,59,7.1,0.5,62.9,0.0,18.0,0,0
2024-02-09 01:00:00,29,6.6,0.5,65.05,0.0,11.3,0,1
2024-02-09 02:00:00,12,6.6,0.5,65.47,0.0,12.8,0,2
2024-02-09 03:00:00,6,7.1,1.1,65.71,0.0,14.4,0,3
2024-02-09 04:00:00,10,6.5,1.1,68.18,0.0,0.8,0,4
2024-02-09 05:00:00,49,6.5,1.1,68.58,0.0,9.0,0,5
2024-02-09 06:00:00,210,6.1,1.1,70.47,0.0,9.2,0,6
2024-02-09 07:00:00,433,6.0,2.0,75.53,0.0,6.7,0,7
2024-02-09 08:00:00,720,6.0,1.6,73.47,0.0,5.2,41,8
2024-02-09 09:00:00,492,7.2,2.1,70.3,0.0,7.4,131,9
2024-02-09 10:00:00,366,8.9,1.6,60.26,0.0,11.1,172,10
2024-02-09 11:00:00,455,10.8,1.5,52.98,0.0,12.7,434,11
2024-02-09 12:00:00,578,12.3,1.0,46.01,0.0,8.7,479,12
2024-02-09 13:00:00,602,13.1,1.1,43.69,0.0,12.0,570,13
2024-02-09 14:00:00,634,15.2,0.7,37.27,0.0,12.4,511,14
2024-02-09 15:00:00,836,17.2,1.1,33.8,0.0,14.2,320,15
2024-02-09 16:00:00,947,16.7,1.7,36.36,0.0,16.0,79,16
2024-02-09 17:00:00,1207,13.0,2.7,49.62,0.0,12.5,29,17
2024-02-09 18:00:00,875,13.3,2.1,46.82,0.0,10.9,0,18
2024-02-09 19:00:00,651,11.6,3.2,56.16,0.0,15.6,0,19
2024-02-09 20:00:00,435,10.6,3.7,62.15,0.0,12.4,0,20
2024-02-09 21:00:00,329,11.1,3.3,58.55,0.0,10.8,0,21
2024-02-09 22:00:00,298,10.6,3.7,62.45,0.0,9.3,0,22
2024-02-09 23:00:00,308,9.9,3.7,65.36,0.0,10.8,0,23
2024-02-10 00:00:00,204,8.9,2.6,64.83,0.0,6.4,0,0
2024-02-10 01:00:00,161,10.4,3.8,63.41,0.0,0.5,0,1
2024-02-10 02:00:00,55,9.8,4.2,67.98,0.0,5.6,0,2
2024-02-10 03:00:00,46,9.9,4.2,67.85,0.0,5.9,0,3
2024-02-10 04:00:00,11,9.3,4.2,70.53,0.0,5.4,0,4
2024-02-10 05:00:00,24,8.4,4.8,78.16,0.0,5.6,0,5
2024-02-10 06:00:00,63,7.9,4.2,77.32,0.0,0.4,0,6
2024-02-10 07:00:00,152,8.3,4.2,75.24,0.0,5.4,0,7
2024-02-10 08:00:00,286,9.8,4.2,68.2,0.0,0.5,32,8
2024-02-10 09:00:00,590,11.1,4.3,63.23,0.0,4.8,83,9
2024-02-10 10:00:00,743,12.2,4.4,58.8,0.0,6.0,99,10
2024-02-10 11:00:00,844,12.3,4.4,58.64,0.0,0.7,159,11
2024-02-10 12:00:00,805,12.5,5.7,63.15,0.0,12.5,125,12
2024-02-10 13:00:00,934,14.1,6.2,59.21,0.0,5.4,216,13
2024-02-10 14:00:00,1006,15.9,7.9,59.06,0.0,23.7,145,14
2024-02-10 15:00:00,1021,17.2,8.8,57.83,0.0,16.8,78,15
2024-02-10 16:00:00,911,16.7,9.3,62.02,0.0,17.9,62,16
2024-02-10 17:00:00,853,15.6,10.7,72.52,0.0,18.6,8,17
2024-02-10 18:00:00,668,13.0,10.1,82.38,0.0,14.6,0,18
2024-02-10 19:00:00,514,13.0,10.7,86.04,0.0,15.7,0,19
2024-02-10 20:00:00,346,12.3,10.6,89.72,0.0,9.0,0,20
2024-02-10 21:00:00,324,11.3,9.5,88.49,0.0,7.3,0,21
2024-02-10 22:00:00,308,11.7,10.0,89.28,0.0,7.4,0,22
2024-02-10 23:00:00,311,12.8,11.1,89.39,0.0,12.2,0,23
2024-02-11 00:00:00,223,12.2,10.6,90.12,0.0,12.2,0,0
2024-02-11 01:00:00,155,11.7,10.6,92.92,0.0,10.5,0,1
2024-02-11 02:00:00,82,10.8,9.4,91.62,0.0,6.7,0,2
2024-02-11 03:00:00,28,10.7,10.0,95.12,0.0,11.6,0,3
2024-02-11 04:00:00,19,11.6,10.5,93.18,0.0,5.4,0,4
2024-02-11 05:00:00,22,11.2,9.4,88.91,0.0,11.9,0,5
2024-02-11 06:00:00,45,12.1,10.6,90.47,0.011,4.8,0,6
2024-02-11 07:00:00,59,10.1,9.4,95.65,0.032,0.0,0,7
2024-02-11 08:00:00,111,11.7,10.0,89.25,0.511,7.4,12,8
2024-02-11 09:00:00,195,12.2,9.4,82.97,0.763,5.7,21,9
2024-02-11 10:00:00,265,11.1,8.9,85.9,0.981,9.6,60,10
2024-02-11 11:00:00,443,11.1,8.9,85.94,0.29,12.7,64,11
2024-02-11 12:00:00,521,10.7,8.4,85.97,0.0,15.9,58,12
2024-02-11 13:00:00,354,11.1,8.4,83.47,0.0,14.5,72,13
2024-02-11 14:00:00,514,10.6,8.8,88.76,0.5,13.2,150,14
2024-02-11 15:00:00,565,10.6,8.8,88.53,0.0,9.0,160,15
2024-02-11 16:00:00,594,10.6,8.3,85.8,0.0,9.0,77,16
2024-02-11 17:00:00,707,10.6,7.8,82.88,0.0,10.8,14,17
2024-02-11 18:00:00,494,10.0,7.2,82.97,0.0,7.3,0,18
2024-02-11 19:00:00,214,10.6,7.3,80.02,0.0,0.0,0,19
2024-02-11 20:00:00,177,10.5,7.2,80.04,0.0,0.0,0,20
2024-02-11 21:00:00,164,11.0,7.2,77.75,0.0,0.2,0,21
2024-02-11 22:00:00,196,9.3,7.8,90.04,0.0,0.4,0,22
2024-02-11 23:00:00,369,9.3,7.8,89.89,0.0,0.0,0,23
2024-02-12 00:00:00,38,8.4,7.2,92.06,0.272,6.9,0,0
2024-02-12 01:00:00,17,8.8,7.2,89.77,0.282,9.0,0,1
2024-02-12 02:00:00,12,8.8,7.8,93.43,0.0,0.0,0,2
2024-02-12 03:00:00,2,8.4,7.2,92.48,0.0,0.0,0,3
2024-02-12 04:00:00,13,8.8,7.2,89.68,0.0,0.0,0,4
2024-02-12 05:00:00,49,8.8,7.8,93.49,0.0,0.0,0,5
2024-02-12 06:00:00,182,8.8,7.2,89.85,0.0,5.4,0,6
2024-02-12 07:00:00,428,8.8,7.2,89.8,0.0,7.4,0,7
2024-02-12 08:00:00,800,8.8,7.8,93.51,0.0,0.2,24,8
2024-02-12 09:00:00,441,9.3,7.8,90.56,0.0,0.9,44,9
2024-02-12 10:00:00,264,8.8,7.8,93.41,0.0,11.0,33,10
2024-02-12 11:00:00,283,8.8,7.2,89.37,0.0,5.4,27,11
2024-02-12 12:00:00,339,9.3,7.7,89.83,0.0,0.8,46,12
2024-02-12 13:00:00,339,9.3,7.1,86.21,0.0,8.7,73,13
2024-02-12 14:00:00,350,9.3,7.2,86.42,0.0,9.3,80,14
2024-02-12 15:00:00,512,9.3,7.1,85.93,0.0,5.5,27,15
2024-02-12 16:00:00,607,9.3,6.1,80.69,0.0,9.2,12,16
2024-02-12 17:00:00,592,8.8,6.2,83.64,0.0,12.4,3,17
2024-02-12 18:00:00,404,7.8,6.7,92.54,0.29,5.8,0,18
2024-02-12 19:00:00,344,7.8,6.6,92.46,0.8,7.8,0,19
2024-02-12 20:00:00,228,7.8,6.2,89.47,0.036,12.4,0,20
2024-02-12 21:00:00,181,7.8,6.1,89.34,0.0,9.8,0,21
2024-02-12 22:00:00,78,7.8,6.1,89.32,0.0,13.2,0,22
2024-02-12 23:00:00,54,7.1,5.6,90.07,0.345,15.5,0,23
2024-02-13 00:00:00,14,6.6,5.0,89.2,0.646,13.1,0,0
2024-02-13 01:00:00,11,6.6,5.0,89.24,1.234,11.3,0,1
2024-02-13 02:00:00,3,6.1,4.9,92.35,0.679,16.1,0,2
2024-02-13 04:00:00,7,6.1,4.3,88.4,4.905,25.1,0,4
2024-02-13 05:00:00,22,6.1,4.3,88.46,3.161,22.1,0,5
2024-02-13 06:00:00,141,5.6,3.9,88.46,0.997,28.9,0,6
2024-02-13 07:00:00,313,4.9,2.2,82.55,0.0,39.9,5,7
2024-02-13 08:00:00,332,4.0,1.9,85.97,0.472,29.1,11,8
2024-02-13 09:00:00,187,2.2,0.6,89.66,2.106,23.6,33,9
2024-02-13 10:00:00,179,2.9,1.2,88.58,0.796,29.5,88,10
2024-02-13 11:00:00,270,5.5,2.7,82.37,0.175,27.5,191,11
2024-02-13 12:00:00,334,5.7,1.8,75.63,0.0,19.2,554,12
2024-02-13 13:00:00,309,7.1,0.7,63.43,0.117,33.3,710,13
2024-02-13 14:00:00,332,8.7,-0.1,54.02,0.0,34.7,594,14
2024-02-13 15:00:00,495,9.2,-1.9,45.84,0.0,30.3,452,15
2024-02-13 16:00:00,655,8.3,-3.0,44.96,0.0,32.5,113,16
2024-02-13 17:00:00,1152,7.8,-3.9,43.17,0.0,27.7,48,17
2024-02-13 18:00:00,915,6.7,-3.9,46.81,0.0,11.6,0,18
2024-02-13 19:00:00,651,6.6,-3.3,49.15,0.0,7.3,0,19
2024-02-13 20:00:00,384,5.9,-2.8,53.59,0.0,7.1,0,20
2024-02-13 21:00:00,334,5.7,-3.2,53.04,0.0,8.3,0,21
2024-02-13 22:00:00,235,5.1,-2.7,57.23,0.0,6.7,0,22
2024-02-13 23:00:00,107,5.8,-2.7,54.45,0.0,12.1,0,23
2024-02-14 00:00:00,33,5.5,-1.7,59.62,0.0,10.9,0,0
2024-02-14 01:00:00,14,5.7,-2.3,56.71,0.0,10.0,0,1
2024-02-14 02:00:00,5,4.9,-2.8,57.34,0.0,5.6,0,2
2024-02-14 03:00:00,2,4.3,-3.4,57.65,0.0,11.7,0,3
2024-02-14 04:00:00,16,4.9,-5.6,46.69,0.0,18.3,0,4
2024-02-14 05:00:00,53,4.3,-5.6,48.54,0.0,19.8,0,5
2024-02-14 06:00:00,236,3.8,-6.1,48.28,0.0,20.1,0,6
2024-02-14 07:00:00,542,4.3,-6.6,44.79,0.0,24.4,0,7
2024-02-14 08:00:00,1059,4.3,-6.7,44.77,0.0,22.9,52,8
2024-02-14 09:00:00,586,4.9,-6.8,42.74,0.0,22.8,113,9
2024-02-14 10:00:00,311,4.4,-7.2,42.58,0.0,33.5,556,10
2024-02-14 11:00:00,352,6.1,-6.7,39.32,0.0,24.1,216,11
2024-02-14 12:00:00,410,5.7,-6.7,40.54,0.0,23.9,640,12
2024-02-14 13:00:00,411,7.1,-6.8,36.61,0.0,31.1,640,13
2024-02-14 14:00:00,358,7.7,-6.8,35.02,0.0,22.7,575,14
2024-02-14 15:00:00,553,7.8,-6.4,36.01,0.0,23.9,447,15
2024-02-14 16:00:00,782,7.8,-6.8,34.8,0.0,27.1,281,16
2024-02-14 17:00:00,1202,7.2,-6.8,36.33,0.0,23.5,64,17
2024-02-14 18:00:00,900,5.7,-6.8,40.47,0.0,21.0,0,18
2024-02-14 19:00:00,547,4.9,-6.8,42.75,0.0,15.2,0,19
2024-02-14 20:00:00,338,3.7,-6.8,46.55,0.0,14.0,0,20
2024-02-14 21:00:00,241,3.5,-6.7,47.06,0.0,10.8,0,21
2024-02-14 22:00:00,176,2.8,-7.1,48.11,0.0,10.9,0,22
2024-02-14 23:00:00,112,2.0,-7.1,50.97,0.0,9.2,0,23
2024-02-15 00:00:00,51,1.7,-6.6,54.15,0.0,8.3,0,0
2024-02-15 01:00:00,19,-0.2,-4.6,71.74,0.0,12.5,0,1
2024-02-15 02:00:00,13,0.5,-5.8,62.47,0.0,8.9,0,2
2024-02-15 03:00:00,3,0.7,-6.7,57.84,0.0,8.3,0,3
2024-02-15 04:00:00,11,-0.3,-5.7,66.54,0.0,8.3,0,4
2024-02-15 05:00:00,47,1.2,-6.6,55.72,0.0,0.0,0,5
2024-02-15 06:00:00,197,0.3,-6.7,59.55,0.0,4.8,0,6
2024-02-15 07:00:00,484,-0.3,-6.7,62.33,0.0,6.7,6,7
2024-02-15 08:00:00,932,0.3,-6.9,58.37,0.0,8.3,133,8
2024-02-15 09:00:00,518,2.2,-7.0,50.77,0.0,8.6,297,9
2024-02-15 10:00:00,302,3.3,-7.1,46.33,0.0,9.4,360,10
2024-02-15 11:00:00,360,4.4,-6.1,46.29,0.0,14.6,423,11
2024-02-15 12:00:00,366,6.1,-5.1,44.37,0.0,22.1,422,12
2024-02-15 13:00:00,376,7.2,-5.0,41.59,0.0,22.3,281,13
2024-02-15 14:00:00,439,8.3,-3.0,44.79,0.0,23.9,554,14
2024-02-15 15:00:00,567,8.4,-2.2,47.31,0.0,24.2,440,15
2024-02-15 16:00:00,672,9.4,-1.7,45.9,0.0,22.3,284,16
2024-02-15 17:00:00,1074,8.9,-0.1,53.45,0.0,27.6,59,17
2024-02-15 18:00:00,855,8.4,0.6,58.04,0.0,16.4,0,18
2024-02-15 19:00:00,609,7.1,1.4,67.05,0.0,10.8,0,19
2024-02-15 20:00:00,419,6.9,0.9,65.84,0.0,5.5,0,20
2024-02-15 21:00:00,337,7.4,0.5,61.67,0.0,0.5,0,21
2024-02-15 22:00:00,285,6.5,1.0,67.9,0.0,0.5,0,22
2024-02-15 23:00:00,134,6.0,1.5,72.94,0.0,5.6,0,23
2024-02-16 00:00:00,64,6.6,0.6,65.33,0.0,9.5,0,0
2024-02-16 01:00:00,41,10.0,-0.1,49.47,0.0,22.6,0,1
2024-02-16 02:00:00,15,9.4,-2.2,44.13,0.0,24.5,0,2
2024-02-16 03:00:00,13,8.3,-3.3,43.81,0.0,28.5,0,3
2024-02-16 04:00:00,18,7.8,-9.3,28.63,0.0,27.0,0,4
2024-02-16 05:00:00,58,6.7,-8.4,33.26,0.0,19.4,0,5
2024-02-16 06:00:00,166,5.6,-8.0,36.92,0.0,16.8,0,6
2024-02-16 07:00:00,337,4.4,-8.0,40.22,0.0,8.9,1,7
2024-02-16 08:00:00,620,4.9,-7.9,39.0,0.0,16.3,56,8
2024-02-16 09:00:00,449,5.6,-8.3,36.15,0.0,18.7,153,9
2024-02-16 10:00:00,332,6.1,-8.9,33.33,0.0,20.9,303,10
2024-02-16 11:00:00,395,6.1,-9.4,31.83,0.0,25.7,421,11
2024-02-16 12:00:00,500,7.2,-9.0,30.74,0.0,20.0,465,12
2024-02-16 13:00:00,513,8.3,-9.1,28.19,0.0,18.6,541,13
2024-02-16 14:00:00,592,8.7,-9.5,26.43,0.0,16.4,527,14
2024-02-16 15:00:00,669,9.8,-9.6,24.45,0.0,9.3,372,15
2024-02-16 16:00:00,736,8.8,-10.0,25.29,0.0,9.4,88,16
2024-02-16 17:00:00,886,8.3,-8.1,30.45,0.0,7.0,39,17
2024-02-16 18:00:00,708,7.1,-7.3,35.27,0.0,12.4,0,18
2024-02-16 19:00:00,493,6.5,-6.8,37.95,0.0,8.9,0,19
2024-02-16 20:00:00,343,6.4,-5.2,43.3,0.0,7.3,0,20
2024-02-16 21:00:00,258,5.8,-7.1,39.01,0.0,15.6,0,21
2024-02-16 22:00:00,238,5.5,-6.6,41.2,0.0,14.7,0,22
2024-02-16 23:00:00,200,4.9,-5.1,48.41,0.0,14.5,0,23
2024-02-17 00:00:00,146,4.9,-4.0,52.62,0.0,5.6,0,0
2024-02-17 01:00:00,77,4.3,-2.2,62.7,0.0,17.8,0,1
2024-02-17 02:00:00,26,1.9,-0.4,84.95,0.388,16.0,0,2
2024-02-17 03:00:00,6,1.1,-0.1,91.96,0.892,13.5,0,3
2024-02-17 04:00:00,10,1.1,-0.1,91.73,0.314,12.6,0,4
2024-02-17 05:00:00,17,1.6,-0.1,88.64,0.0,9.0,0,5
2024-02-17 06:00:00,38,1.7,0.0,88.49,0.0,17.8,0,6
2024-02-17 07:00:00,97,2.1,0.0,85.78,0.0,21.4,0,7
2024-02-17 08:00:00,174,2.2,0.0,85.37,0.0,13.2,12,8
2024-02-17 09:00:00,267,2.8,-1.7,72.41,0.022,24.6,119,9
2024-02-17 10:00:00,362,2.8,-4.0,61.11,0.0,23.0,55,10
2024-02-17 11:00:00,443,2.8,-5.1,56.04,0.0,33.3,214,11
2024-02-17 12:00:00,538,3.7,-6.4,47.66,0.036,35.6,307,12
2024-02-17 13:00:00,499,2.9,-7.2,47.38,0.0,31.3,181,13
2024-02-17 14:00:00,530,4.8,-8.5,37.67,0.0,27.0,592,14
2024-02-17 15:00:00,475,4.3,-10.8,32.55,0.0,26.9,509,15
2024-02-17 16:00:00,514,3.8,-10.8,33.67,0.0,33.3,310,16
2024-02-17 17:00:00,416,2.8,-12.2,32.11,0.0,24.5,78,17
2024-02-17 18:00:00,357,2.2,-12.3,33.38,0.0,22.6,0,18
2024-02-17 19:00:00,297,1.6,-12.3,34.77,0.0,18.0,0,19
2024-02-17 20:00:00,184,1.1,-12.2,36.31,0.0,12.6,0,20
2024-02-17 21:00:00,153,0.6,-11.3,40.49,0.0,11.8,0,21
2024-02-17 22:00:00,161,0.6,-11.7,39.39,0.0,17.9,0,22
2024-02-17 23:00:00,137,-0.1,-11.2,43.2,0.0,18.8,0,23
2024-02-18 00:00:00,122,-0.8,-11.6,43.78,0.0,7.5,0,0
2024-02-18 01:00:00,108,-1.3,-11.6,45.37,0.0,9.3,0,1
2024-02-18 02:00:00,59,-1.4,-12.0,44.16,0.0,7.3,0,2
2024-02-18 03:00:00,21,-2.4,-11.5,49.49,0.0,7.3,0,3
2024-02-18 04:00:00,12,-2.3,-11.1,50.63,0.0,7.5,0,4
2024-02-18 05:00:00,13,-3.0,-10.0,58.49,0.0,5.2,0,5
2024-02-18 06:00:00,35,-3.0,-10.6,56.01,0.0,9.2,0,6
2024-02-18 07:00:00,66,-3.0,-10.0,58.69,0.0,7.4,4,7
2024-02-18 08:00:00,145,-2.3,-9.9,55.93,0.0,9.2,29,8
2024-02-18 09:00:00,277,-0.7,-9.9,49.67,0.0,9.4,195,9
2024-02-18 10:00:00,422,2.2,-10.1,39.83,0.0,12.9,418,10
2024-02-18 11:00:00,518,3.3,-10.6,35.25,0.0,20.7,583,11
2024-02-18 12:00:00,622,5.0,-8.5,37.19,0.0,23.3,656,12
2024-02-18 13:00:00,643,5.7,-7.1,39.24,0.0,23.2,626,13
2024-02-18 14:00:00,672,7.2,-9.7,28.93,0.0,25.6,451,14
2024-02-18 15:00:00,699,8.8,-10.9,23.75,0.0,15.4,431,15
2024-02-18 16:00:00,649,9.9,-11.4,21.12,0.0,20.3,304,16
2024-02-18 17:00:00,576,9.3,-11.1,22.47,0.0,25.4,85,17
2024-02-18 18:00:00,413,7.1,-8.0,33.26,0.0,20.0,0,18
2024-02-18 19:00:00,287,6.0,-8.0,35.87,0.0,14.7,0,19
2024-02-18 20:00:00,222,5.5,-8.4,35.97,0.0,11.3,0,20
2024-02-18 21:00:00,177,5.2,-8.4,36.83,0.0,8.3,0,21
2024-02-18 22:00:00,141,5.7,-9.3,33.27,0.0,7.3,0,22
2024-02-18 23:00:00,123,5.3,-9.3,33.95,0.0,10.8,0,23
2024-02-19 00:00:00,54,5.3,-9.3,34.1,0.0,5.9,0,0
2024-02-19 01:00:00,38,4.7,-9.3,35.4,0.0,6.9,0,1
2024-02-19 02:00:00,18,2.7,-8.8,42.39,0.0,7.4,0,2
2024-02-19 03:00:00,6,3.5,-7.3,45.29,0.0,0.7,0,3
2024-02-19 04:00:00,16,1.6,-6.4,55.42,0.0,0.0,0,4
2024-02-19 05:00:00,29,1.9,-7.8,48.49,0.0,11.9,0,5
2024-02-19 06:00:00,82,0.8,-7.8,52.75,0.0,7.3,0,6
2024-02-19 07:00:00,158,0.8,-7.2,54.74,0.0,12.1,7,7
2024-02-19 08:00:00,238,2.8,-6.5,50.35,0.0,10.3,119,8
2024-02-19 09:00:00,297,4.9,-6.7,42.85,0.0,16.7,237,9
2024-02-19 10:00:00,349,5.6,-6.8,40.57,0.0,18.0,482,10
2024-02-19 11:00:00,499,6.6,-6.8,37.76,0.0,10.8,593,11
2024-02-19 12:00:00,537,7.7,-6.3,36.3,0.0,13.8,651,12
2024-02-19 13:00:00,586,8.2,-6.7,34.04,0.0,15.8,648,13
2024-02-19 14:00:00,685,8.7,-6.7,32.88,0.0,0.4,490,14
2024-02-19 15:00:00,679,9.2,-7.2,30.59,0.0,7.7,463,15
2024-02-19 16:00:00,754,9.3,-6.8,31.59,0.0,13.7,299,16
2024-02-19 17:00:00,677,8.8,-7.8,30.05,0.0,10.5,71,17
2024-02-19 18:00:00,538,7.2,-7.2,35.2,0.0,8.3,0,18
2024-02-19 19:00:00,358,5.8,-6.6,40.53,0.0,8.9,0,19
2024-02-19 20:00:00,256,5.3,-3.6,52.42,0.0,8.3,0,20
2024-02-19 21:00:00,232,3.9,-5.1,51.74,0.0,0.0,0,21
2024-02-19 22:00:00,140,3.0,-5.1,55.57,0.0,0.0,0,22
2024-02-19 23:00:00,66,3.3,-5.1,54.26,0.0,0.0,0,23
2024-02-20 00:00:00,24,1.9,-4.5,62.29,0.0,4.8,0,0
2024-02-20 01:00:00,9,1.3,-4.1,67.31,0.0,10.3,0,1
2024-02-20 02:00:00,11,0.9,-3.6,71.62,0.0,7.3,0,2
2024-02-20 03:00:00,5,-0.2,-4.6,72.43,0.0,5.4,0,3
2024-02-20 04:00:00,21,-0.9,-5.2,72.83,0.0,0.0,0,4
2024-02-20 05:00:00,58,0.2,-4.1,72.81,0.0,4.8,0,5
2024-02-20 06:00:00,212,-0.3,-4.1,75.83,0.0,7.5,0,6
2024-02-20 07:00:00,545,-0.8,-4.4,76.85,0.0,11.0,8,7
2024-02-20 08:00:00,871,0.5,-3.4,75.45,0.0,12.5,117,8
2024-02-20 09:00:00,431,2.1,-4.3,62.51,0.0,10.9,210,9
2024-02-20 10:00:00,267,3.8,-4.3,55.31,0.0,8.0,478,10
2024-02-20 11:00:00,285,6.1,-3.8,49.04,0.0,5.6,591,11
2024-02-20 12:00:00,357,7.2,-3.8,45.74,0.0,5.9,646,12
2024-02-20 13:00:00,364,8.3,-3.9,41.91,0.0,0.3,643,13
2024-02-20 14:00:00,317,9.8,-3.4,39.19,0.0,5.2,561,14
2024-02-20 15:00:00,479,9.9,-4.0,37.48,0.0,8.0,434,15
2024-02-20 16:00:00,728,9.8,-3.1,40.07,0.0,12.8,185,16
2024-02-20 17:00:00,1084,8.3,-4.5,40.21,0.0,19.6,85,17
2024-02-20 18:00:00,913,7.1,-4.4,43.91,0.0,15.8,0,18
2024-02-20 19:00:00,515,5.9,-3.4,50.96,0.0,7.3,0,19
2024-02-20 20:00:00,359,5.3,-2.4,57.35,0.0,5.5,0,20
2024-02-20 21:00:00,274,4.7,-3.3,56.05,0.0,10.9,0,21
2024-02-20 22:00:00,183,3.6,-1.8,67.63,0.0,15.8,0,22
2024-02-20 23:00:00,82,2.7,-2.2,70.2,0.0,5.8,0,23
2024-02-21 00:00:00,39,2.0,-2.2,73.5,0.0,0.7,0,0
2024-02-21 01:00:00,12,2.0,-2.2,73.78,0.0,0.0,0,1
2024-02-21 02:00:00,9,0.8,-2.9,75.92,0.0,7.1,0,2
